Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
10/28/2017,Alaska,96,109,FALSE,88,0,8,2017,0,65,0,0.1,Predicted (weighted),All causes,,
11/4/2017,Alaska,64,107,FALSE,87,0,0,2017,0,65,0,0,Predicted (weighted),All causes,,
11/11/2017,Alaska,71,106,FALSE,85,0,0,2017,0,65,0,0,Predicted (weighted),All causes,,
11/18/2017,Alaska,81,105,FALSE,85,0,0,2017,0,65,0,0,Predicted (weighted),All causes,,
11/25/2017,Alaska,75,106,FALSE,85,0,0,2017,0,65,0,0,Predicted (weighted),All causes,,
12/2/2017,Alaska,94,104,FALSE,84,0,10,2017,0,65,0,0.1,Predicted (weighted),All causes,,
12/9/2017,Alaska,76,105,FALSE,84,0,0,2017,0,65,0,0,Predicted (weighted),All causes,,
12/16/2017,Alaska,96,107,FALSE,86,0,10,2017,0,65,0,0.1,Predicted (weighted),All causes,,
12/23/2017,Alaska,90,109,FALSE,88,0,2,2017,0,65,0,0,Predicted (weighted),All causes,,
12/30/2017,Alaska,86,108,FALSE,88,0,0,2017,0,65,0,0,Predicted (weighted),All causes,,
1/6/2018,Alaska,72,110,FALSE,89,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
1/13/2018,Alaska,100,110,FALSE,90,0,10,2018,0,65,0,0.1,Predicted (weighted),All causes,,
1/20/2018,Alaska,95,108,FALSE,88,0,7,2018,0,65,0,0.1,Predicted (weighted),All causes,,
1/27/2018,Alaska,79,105,FALSE,85,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
2/3/2018,Alaska,82,104,FALSE,84,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
2/10/2018,Alaska,65,101,FALSE,81,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
2/17/2018,Alaska,83,98,FALSE,79,0,4,2018,0,65,0,0.1,Predicted (weighted),All causes,,
2/24/2018,Alaska,94,97,FALSE,78,0,16,2018,0,65,0,0.2,Predicted (weighted),All causes,,
3/3/2018,Alaska,91,97,FALSE,78,0,13,2018,0,65,0,0.2,Predicted (weighted),All causes,,
3/10/2018,Alaska,90,97,FALSE,78,0,12,2018,0,65,0,0.2,Predicted (weighted),All causes,,
3/17/2018,Alaska,69,100,FALSE,81,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
3/24/2018,Alaska,76,100,FALSE,81,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
3/31/2018,Alaska,78,101,FALSE,82,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
4/7/2018,Alaska,92,99,FALSE,80,0,12,2018,0,65,0,0.1,Predicted (weighted),All causes,,
4/14/2018,Alaska,90,98,FALSE,79,0,11,2018,0,65,0,0.1,Predicted (weighted),All causes,,
4/21/2018,Alaska,98,96,TRUE,77,2,21,2018,0,65,0,0.3,Predicted (weighted),All causes,,
4/28/2018,Alaska,77,96,FALSE,78,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
5/5/2018,Alaska,93,97,FALSE,78,0,15,2018,0,65,0,0.2,Predicted (weighted),All causes,,
5/12/2018,Alaska,71,96,FALSE,78,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
5/19/2018,Alaska,72,98,FALSE,79,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
5/26/2018,Alaska,73,99,FALSE,80,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
6/2/2018,Alaska,63,100,FALSE,80,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
6/9/2018,Alaska,78,97,FALSE,78,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
6/16/2018,Alaska,82,102,FALSE,83,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
6/23/2018,Alaska,78,102,FALSE,82,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
6/30/2018,Alaska,66,102,FALSE,82,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
7/7/2018,Alaska,88,101,FALSE,82,0,6,2018,0,65,0,0.1,Predicted (weighted),All causes,,
7/14/2018,Alaska,104,103,TRUE,84,1,20,2018,0,65,0,0.2,Predicted (weighted),All causes,,
7/21/2018,Alaska,71,101,FALSE,82,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
7/28/2018,Alaska,77,99,FALSE,80,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
8/4/2018,Alaska,89,97,FALSE,78,0,11,2018,0,65,0,0.1,Predicted (weighted),All causes,,
8/11/2018,Alaska,82,96,FALSE,78,0,4,2018,0,65,0,0.1,Predicted (weighted),All causes,,
8/18/2018,Alaska,89,94,FALSE,76,0,13,2018,0,65,0,0.2,Predicted (weighted),All causes,,
8/25/2018,Alaska,92,97,FALSE,78,0,14,2018,0,65,0,0.2,Predicted (weighted),All causes,,
9/1/2018,Alaska,80,102,FALSE,82,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
9/8/2018,Alaska,86,103,FALSE,83,0,3,2018,0,65,0,0,Predicted (weighted),All causes,,
9/15/2018,Alaska,65,103,FALSE,83,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
9/22/2018,Alaska,84,101,FALSE,82,0,2,2018,0,65,0,0,Predicted (weighted),All causes,,
9/29/2018,Alaska,81,103,FALSE,83,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
10/6/2018,Alaska,91,102,FALSE,82,0,9,2018,0,65,0,0.1,Predicted (weighted),All causes,,
10/13/2018,Alaska,84,105,FALSE,85,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
10/20/2018,Alaska,80,103,FALSE,83,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
10/27/2018,Alaska,89,103,FALSE,83,0,6,2018,0,65,0,0.1,Predicted (weighted),All causes,,
11/3/2018,Alaska,67,102,FALSE,82,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
11/10/2018,Alaska,92,99,FALSE,80,0,12,2018,0,65,0,0.2,Predicted (weighted),All causes,,
11/17/2018,Alaska,82,100,FALSE,80,0,2,2018,0,65,0,0,Predicted (weighted),All causes,,
11/24/2018,Alaska,94,103,FALSE,83,0,11,2018,0,65,0,0.1,Predicted (weighted),All causes,,
12/1/2018,Alaska,89,104,FALSE,84,0,5,2018,0,65,0,0.1,Predicted (weighted),All causes,,
12/8/2018,Alaska,75,105,FALSE,85,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
12/15/2018,Alaska,110,106,TRUE,86,4,24,2018,0,65,0,0.3,Predicted (weighted),All causes,,
12/22/2018,Alaska,95,107,FALSE,86,0,9,2018,0,65,0,0.1,Predicted (weighted),All causes,,
12/29/2018,Alaska,68,107,FALSE,86,0,0,2018,0,65,0,0,Predicted (weighted),All causes,,
1/5/2019,Alaska,93,108,FALSE,87,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
1/12/2019,Alaska,87,107,FALSE,86,0,1,2019,0,65,0,0,Predicted (weighted),All causes,,
1/19/2019,Alaska,94,109,FALSE,88,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
1/26/2019,Alaska,88,105,FALSE,84,0,4,2019,0,65,0,0,Predicted (weighted),All causes,,
2/2/2019,Alaska,99,104,FALSE,83,0,16,2019,0,65,0,0.2,Predicted (weighted),All causes,,
2/9/2019,Alaska,96,102,FALSE,82,0,14,2019,0,65,0,0.2,Predicted (weighted),All causes,,
2/16/2019,Alaska,99,101,FALSE,81,0,18,2019,0,65,0,0.2,Predicted (weighted),All causes,,
2/23/2019,Alaska,76,100,FALSE,80,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
3/2/2019,Alaska,94,102,FALSE,81,0,13,2019,0,65,0,0.2,Predicted (weighted),All causes,,
3/9/2019,Alaska,94,102,FALSE,81,0,13,2019,0,65,0,0.2,Predicted (weighted),All causes,,
3/16/2019,Alaska,100,103,FALSE,83,0,17,2019,0,65,0,0.2,Predicted (weighted),All causes,,
3/23/2019,Alaska,71,103,FALSE,82,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
3/30/2019,Alaska,90,103,FALSE,82,0,8,2019,0,65,0,0.1,Predicted (weighted),All causes,,
4/6/2019,Alaska,90,104,FALSE,83,0,7,2019,0,65,0,0.1,Predicted (weighted),All causes,,
4/13/2019,Alaska,81,103,FALSE,82,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
4/20/2019,Alaska,78,103,FALSE,82,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
4/27/2019,Alaska,79,101,FALSE,81,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
5/4/2019,Alaska,100,100,FALSE,80,0,20,2019,0,65,0,0.2,Predicted (weighted),All causes,,
5/11/2019,Alaska,86,98,FALSE,78,0,8,2019,0,65,0,0.1,Predicted (weighted),All causes,,
5/18/2019,Alaska,91,100,FALSE,79,0,12,2019,0,65,0,0.1,Predicted (weighted),All causes,,
5/25/2019,Alaska,82,100,FALSE,80,0,2,2019,0,65,0,0,Predicted (weighted),All causes,,
6/1/2019,Alaska,77,102,FALSE,81,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
6/8/2019,Alaska,93,100,FALSE,80,0,13,2019,0,65,0,0.2,Predicted (weighted),All causes,,
6/15/2019,Alaska,75,103,FALSE,82,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
6/22/2019,Alaska,97,104,FALSE,83,0,14,2019,0,65,0,0.2,Predicted (weighted),All causes,,
6/29/2019,Alaska,87,106,FALSE,85,0,2,2019,0,65,0,0,Predicted (weighted),All causes,,
7/6/2019,Alaska,81,104,FALSE,83,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
7/13/2019,Alaska,91,107,FALSE,85,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
7/20/2019,Alaska,74,106,FALSE,84,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
7/27/2019,Alaska,59,104,FALSE,83,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
8/3/2019,Alaska,74,101,FALSE,80,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
8/10/2019,Alaska,86,103,FALSE,81,0,5,2019,0,65,0,0.1,Predicted (weighted),All causes,,
8/17/2019,Alaska,94,103,FALSE,82,0,12,2019,0,65,0,0.1,Predicted (weighted),All causes,,
8/24/2019,Alaska,73,105,FALSE,83,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
8/31/2019,Alaska,82,106,FALSE,85,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
9/7/2019,Alaska,71,107,FALSE,86,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
9/14/2019,Alaska,91,107,FALSE,85,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
9/21/2019,Alaska,94,107,FALSE,86,0,8,2019,0,65,0,0.1,Predicted (weighted),All causes,,
9/28/2019,Alaska,82,107,FALSE,86,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
10/5/2019,Alaska,93,109,FALSE,88,0,5,2019,0,65,0,0.1,Predicted (weighted),All causes,,
10/12/2019,Alaska,91,111,FALSE,90,0,1,2019,0,65,0,0,Predicted (weighted),All causes,,
10/19/2019,Alaska,94,108,FALSE,86,0,8,2019,0,65,0,0.1,Predicted (weighted),All causes,,
10/26/2019,Alaska,67,107,FALSE,86,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
11/2/2019,Alaska,81,105,FALSE,84,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
11/9/2019,Alaska,89,104,FALSE,83,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
11/16/2019,Alaska,90,104,FALSE,84,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
11/23/2019,Alaska,92,108,FALSE,86,0,6,2019,0,65,0,0.1,Predicted (weighted),All causes,,
11/30/2019,Alaska,103,110,FALSE,88,0,15,2019,0,65,0,0.2,Predicted (weighted),All causes,,
12/7/2019,Alaska,93,112,FALSE,90,0,3,2019,0,65,0,0,Predicted (weighted),All causes,,
12/14/2019,Alaska,94,112,FALSE,90,0,4,2019,0,65,0,0,Predicted (weighted),All causes,,
12/21/2019,Alaska,84,112,FALSE,91,0,0,2019,0,65,0,0,Predicted (weighted),All causes,,
12/28/2019,Alaska,100,115,FALSE,92,0,8,2019,0,65,0,0.1,Predicted (weighted),All causes,,
1/4/2020,Alaska,89,114,FALSE,93,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,
1/11/2020,Alaska,105,112,FALSE,90,0,15,2020,0,65,0,0.2,Predicted (weighted),All causes,,
1/18/2020,Alaska,102,115,FALSE,94,0,8,2020,0,65,0,0.1,Predicted (weighted),All causes,,
1/25/2020,Alaska,100,111,FALSE,90,0,10,2020,0,65,0,0.1,Predicted (weighted),All causes,,
2/1/2020,Alaska,86,111,FALSE,89,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,
2/8/2020,Alaska,98,108,FALSE,86,0,12,2020,0,65,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/15/2020,Alaska,90,107,FALSE,85,0,5,2020,0,65,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/22/2020,Alaska,85,106,FALSE,85,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2/29/2020,Alaska,85,109,FALSE,86,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/7/2020,Alaska,80,105,FALSE,85,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/14/2020,Alaska,95,106,FALSE,85,0,10,2020,0,65,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/21/2020,Alaska,70,108,FALSE,86,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
3/28/2020,Alaska,88,108,FALSE,86,0,2,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/4/2020,Alaska,100,109,FALSE,87,0,13,2020,0,65,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/11/2020,Alaska,85,108,FALSE,87,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/18/2020,Alaska,82,110,FALSE,88,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
4/25/2020,Alaska,63,107,FALSE,85,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/2/2020,Alaska,88,106,FALSE,85,0,3,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/9/2020,Alaska,89,105,FALSE,83,0,6,2020,0,65,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/16/2020,Alaska,84,104,FALSE,83,0,1,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/23/2020,Alaska,82,103,FALSE,82,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
5/30/2020,Alaska,94,106,FALSE,84,0,10,2020,0,65,0,0.1,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
6/6/2020,Alaska,81,108,FALSE,86,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
6/13/2020,Alaska,87,105,FALSE,85,0,2,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
6/20/2020,Alaska,65,110,FALSE,88,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
6/27/2020,Alaska,50,110,FALSE,89,0,0,2020,0,65,0,0,Predicted (weighted),All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
1/14/2017,Arizona,1205,1346,FALSE,1231,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
1/21/2017,Arizona,1122,1376,FALSE,1259,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
1/28/2017,Arizona,1191,1399,FALSE,1292,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
2/4/2017,Arizona,1235,1406,FALSE,1300,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
2/11/2017,Arizona,1216,1402,FALSE,1295,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
2/18/2017,Arizona,1138,1387,FALSE,1279,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
2/25/2017,Arizona,1125,1374,FALSE,1275,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
3/4/2017,Arizona,1176,1373,FALSE,1274,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
3/11/2017,Arizona,1169,1359,FALSE,1261,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
3/18/2017,Arizona,1209,1348,FALSE,1248,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
3/25/2017,Arizona,1189,1320,FALSE,1219,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
4/1/2017,Arizona,1127,1304,FALSE,1207,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
4/8/2017,Arizona,1171,1302,FALSE,1206,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
4/15/2017,Arizona,1141,1283,FALSE,1190,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
4/22/2017,Arizona,1124,1268,FALSE,1172,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
4/29/2017,Arizona,1182,1262,FALSE,1164,0,18,2017,940,2391,0,0,Predicted (weighted),All causes,,
5/6/2017,Arizona,1169,1245,FALSE,1151,0,18,2017,940,2391,0,0,Predicted (weighted),All causes,,
5/13/2017,Arizona,1120,1222,FALSE,1132,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
5/20/2017,Arizona,1078,1213,FALSE,1124,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
5/27/2017,Arizona,1065,1214,FALSE,1121,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
6/3/2017,Arizona,1146,1207,FALSE,1113,0,33,2017,940,2391,0,0,Predicted (weighted),All causes,,
6/10/2017,Arizona,1139,1194,FALSE,1103,0,36,2017,940,2391,0,0,Predicted (weighted),All causes,,
6/17/2017,Arizona,1082,1197,FALSE,1107,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
6/24/2017,Arizona,1102,1188,FALSE,1100,0,2,2017,940,2391,0,0,Predicted (weighted),All causes,,
7/1/2017,Arizona,1109,1174,FALSE,1083,0,26,2017,940,2391,0,0,Predicted (weighted),All causes,,
7/8/2017,Arizona,1142,1163,FALSE,1070,0,72,2017,940,2391,0,0.1,Predicted (weighted),All causes,,
7/15/2017,Arizona,1071,1163,FALSE,1072,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
7/22/2017,Arizona,1075,1154,FALSE,1064,0,11,2017,940,2391,0,0,Predicted (weighted),All causes,,
7/29/2017,Arizona,1002,1143,FALSE,1054,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
8/5/2017,Arizona,1048,1152,FALSE,1062,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
8/12/2017,Arizona,1064,1153,FALSE,1060,0,4,2017,940,2391,0,0,Predicted (weighted),All causes,,
8/19/2017,Arizona,975,1143,FALSE,1051,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
8/26/2017,Arizona,1002,1141,FALSE,1050,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
9/2/2017,Arizona,1054,1138,FALSE,1042,0,12,2017,940,2391,0,0,Predicted (weighted),All causes,,
9/9/2017,Arizona,1072,1142,FALSE,1047,0,25,2017,940,2391,0,0,Predicted (weighted),All causes,,
9/16/2017,Arizona,1062,1139,FALSE,1045,0,17,2017,940,2391,0,0,Predicted (weighted),All causes,,
9/23/2017,Arizona,1036,1140,FALSE,1047,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
9/30/2017,Arizona,1007,1143,FALSE,1051,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
10/7/2017,Arizona,1056,1152,FALSE,1058,0,0,2017,940,2391,0,0,Predicted (weighted),All causes,,
